usage/text_units,usage/text_characters,usage/features,sentiment/document/score,sentiment/document/label,language
1,502,1,-0.986707,negative,en
1,537,1,-0.992191,negative,en
1,415,1,-0.991508,negative,en
1,275,1,-0.956021,negative,en
1,707,1,-0.997785,negative,en
1,464,1,-0.997098,negative,en
1,1024,1,-0.90513,negative,en
1,234,1,-0.911356,negative,en
1,597,1,-0.985428,negative,en
1,193,1,-0.974238,negative,en
1,273,1,-0.983548,negative,en
1,435,1,-0.997614,negative,en
1,221,1,-0.957227,negative,en
1,699,1,-0.441921,negative,en
1,876,1,-0.986945,negative,en
1,457,1,-0.637406,negative,en
1,313,1,-0.883434,negative,en
1,758,1,-0.999267,negative,en
1,208,1,-0.998176,negative,en
1,480,1,-0.58809,negative,en
1,474,1,-0.881948,negative,en
1,251,1,-0.988901,negative,en
1,474,1,-0.999696,negative,en
1,695,1,-0.873553,negative,en
1,785,1,-0.955463,negative,en
1,542,1,-0.956089,negative,en
1,731,1,-0.985392,negative,en
1,766,1,-0.961608,negative,en
1,1038,1,-0.928674,negative,en
1,205,1,-0.635296,negative,en
1,263,1,-0.969812,negative,en
1,1251,1,-0.994862,negative,en
1,398,1,-0.986836,negative,en
1,402,1,-0.999934,negative,en
1,444,1,-0.99284,negative,en
1,280,1,-0.93451,negative,en
1,510,1,-0.999921,negative,en
1,653,1,-0.999537,negative,en
1,283,1,-0.984545,negative,en
1,472,1,-0.934075,negative,en
1,450,1,-0.997626,negative,en
1,376,1,-0.999058,negative,en
1,187,1,-0.963623,negative,en
1,262,1,-0.986369,negative,en
1,1044,1,-0.985855,negative,en
1,1239,1,-0.985905,negative,en
1,753,1,-0.798627,negative,en
1,167,1,-0.95543,negative,en
1,560,1,-0.98091,negative,en
1,122,1,0.823385,positive,en
1,303,1,-0.994943,negative,en
1,450,1,-0.837203,negative,en
1,191,1,0.904759,positive,en
1,770,1,-0.991523,negative,en
1,63,1,0.66888,positive,en
1,250,1,0.904362,positive,en
1,161,1,0.9853,positive,en
1,544,1,-0.999931,negative,en
1,226,1,-0.99985,negative,en
1,391,1,-0.999738,negative,en
1,124,1,0.782023,positive,en
1,181,1,-0.955042,negative,en
1,236,1,0.805905,positive,en
1,773,1,-0.991691,negative,en
1,538,1,-0.999718,negative,en
1,235,1,-0.700928,negative,en
1,279,1,0.402994,positive,en
1,376,1,-0.999745,negative,en
1,196,1,-0.962695,negative,en
1,203,1,0.690822,positive,en
1,1313,1,-0.98585,negative,en
1,499,1,-0.999919,negative,en
1,1104,1,-0.99757,negative,en
1,254,1,-0.387204,negative,en
1,183,1,-0.983974,negative,en
1,640,1,-0.996527,negative,en
1,77,1,-0.925308,negative,en
1,287,1,0.503603,positive,en
1,320,1,-0.996629,negative,en
1,110,1,0.375352,positive,en
1,203,1,-0.860336,negative,en
1,264,1,-0.397097,negative,en
1,372,1,-0.826712,negative,en
1,271,1,-0.754863,negative,en
1,97,1,0.989049,positive,en
1,341,1,-0.999512,negative,en
1,541,1,-0.992958,negative,en
1,2874,1,-0.997485,negative,en
1,336,1,-0.996201,negative,en
1,1041,1,-0.971245,negative,en
1,852,1,-0.975643,negative,en
1,394,1,-0.999918,negative,en
1,765,1,-0.998155,negative,en
1,600,1,-0.998833,negative,en
1,694,1,-0.961851,negative,en
1,365,1,-0.999798,negative,en
1,600,1,-0.995191,negative,en
1,182,1,-0.920048,negative,en
1,846,1,-0.9248,negative,en
1,572,1,-0.87677,negative,en
1,280,1,-0.912189,negative,en
1,524,1,-0.640485,negative,en
1,721,1,-0.99432,negative,en
1,345,1,-0.926495,negative,en
1,383,1,-0.964606,negative,en
1,378,1,-0.996826,negative,en
1,446,1,-0.999775,negative,en
1,286,1,-0.999801,negative,en
1,291,1,-0.941542,negative,en
1,576,1,-0.803021,negative,en
1,351,1,-0.917591,negative,en
1,609,1,-0.997709,negative,en
1,235,1,0.472395,positive,en
1,539,1,-0.864298,negative,en
1,231,1,-0.874259,negative,en
1,292,1,-0.995018,negative,en
1,914,1,-0.927298,negative,en
1,1060,1,-0.82475,negative,en
1,383,1,-0.995263,negative,en
1,195,1,-0.982163,negative,en
1,365,1,-0.865311,negative,en
1,501,1,-0.491808,negative,en
1,746,1,-0.986533,negative,en
1,802,1,-0.988813,negative,en
1,832,1,-0.992964,negative,en
1,687,1,-0.997065,negative,en
1,431,1,-0.99238,negative,en
1,195,1,-0.984128,negative,en
1,233,1,-0.985878,negative,en
1,218,1,-0.961369,negative,en
1,444,1,-0.983959,negative,en
1,256,1,-0.999998,negative,en
1,817,1,-0.836619,negative,en
1,381,1,-0.996702,negative,en
1,1180,1,-0.935673,negative,en
1,328,1,-0.999184,negative,en
1,718,1,-0.9307,negative,en
1,402,1,-0.998914,negative,en
1,574,1,-0.999312,negative,en
1,405,1,-0.997805,negative,en
1,305,1,0.327625,positive,en
1,686,1,-0.997117,negative,en
1,502,1,-0.977075,negative,en
1,1015,1,-0.998891,negative,en
1,816,1,-0.758983,negative,en
1,847,1,-0.993525,negative,en
1,148,1,-0.997626,negative,en
1,366,1,-0.974749,negative,en
1,749,1,-0.793495,negative,en
1,220,1,-0.960365,negative,en
1,679,1,-0.979222,negative,en
1,153,1,-0.996283,negative,en
1,304,1,-0.961894,negative,en
1,691,1,-0.961754,negative,en
1,278,1,-0.979473,negative,en
1,171,1,-0.993134,negative,en
1,294,1,-0.966511,negative,en
1,304,1,-0.970752,negative,en
1,282,1,-0.843934,negative,en
1,158,1,-0.992872,negative,en
1,182,1,-0.961785,negative,en
1,546,1,-0.945386,negative,en
1,216,1,0.994608,positive,en
1,383,1,-0.818035,negative,en
1,318,1,-0.980764,negative,en
1,590,1,-0.999978,negative,en
1,252,1,-0.994109,negative,en
1,147,1,-0.900832,negative,en
1,306,1,-0.99309,negative,en
1,169,1,-0.977001,negative,en
1,238,1,-0.326061,negative,en
1,1684,1,-0.437727,negative,en
1,814,1,-0.914538,negative,en
1,263,1,-0.966111,negative,en
1,359,1,-0.582326,negative,en
1,683,1,-0.987934,negative,en
1,441,1,-0.769621,negative,en
1,542,1,-0.999834,negative,en
1,726,1,-0.999704,negative,en
1,170,1,-0.988727,negative,en
1,228,1,-0.997211,negative,en
1,523,1,-0.992354,negative,en
1,624,1,-0.957451,negative,en
1,152,1,-0.996009,negative,en
1,270,1,-0.96091,negative,en
1,243,1,-0.873277,negative,en
1,458,1,-0.997512,negative,en
1,1008,1,-0.513012,negative,en
1,320,1,-0.999663,negative,en
1,662,1,-0.99048,negative,en
1,379,1,-0.99958,negative,en
1,894,1,-0.961725,negative,en
1,330,1,-0.999831,negative,en
1,545,1,-0.831811,negative,en
1,127,1,-0.939478,negative,en
1,687,1,-0.945541,negative,en
1,431,1,-0.989131,negative,en
1,644,1,-0.925378,negative,en
1,710,1,-0.983914,negative,en
1,578,1,-0.9986,negative,en
1,392,1,-0.998885,negative,en
1,772,1,-0.954131,negative,en
1,518,1,-0.995442,negative,en
1,259,1,-0.986503,negative,en
1,668,1,-0.99978,negative,en
1,1039,1,-0.945873,negative,en
1,597,1,-0.599018,negative,en
1,471,1,-0.999941,negative,en
1,294,1,-0.995876,negative,en
1,616,1,-0.959064,negative,en
1,374,1,-0.99104,negative,en
1,217,1,-0.998126,negative,en
1,1296,1,-0.983042,negative,en
1,147,1,0.893583,positive,en
1,98,1,0,neutral,en
1,489,1,-0.998508,negative,en
1,309,1,-0.995572,negative,en
1,366,1,-0.992524,negative,en
1,256,1,-0.740193,negative,en
1,516,1,-0.997604,negative,en
1,568,1,-0.448836,negative,en
1,143,1,0.995828,positive,en
1,869,1,-0.937919,negative,en
1,665,1,-0.968966,negative,en
1,225,1,-0.992792,negative,en
1,447,1,-0.979141,negative,en
1,163,1,-0.691974,negative,en
1,387,1,-0.983421,negative,en
1,396,1,-0.999818,negative,en
1,1213,1,-0.978354,negative,en
1,367,1,-0.990153,negative,en
1,504,1,0.921065,positive,en
1,719,1,-0.963695,negative,en
1,152,1,-0.985057,negative,en
1,817,1,-0.996531,negative,en
1,157,1,-0.961023,negative,en
1,467,1,-0.989025,negative,en
1,1105,1,-0.994145,negative,en
1,206,1,-0.836615,negative,en
1,212,1,-0.992828,negative,en
1,118,1,-0.934463,negative,en
1,634,1,-0.977391,negative,en
1,405,1,-0.981297,negative,en
1,473,1,-0.618983,negative,en
1,81,1,0.931686,positive,en
1,429,1,-0.999873,negative,en
1,725,1,-0.891039,negative,en
1,208,1,-0.89726,negative,en
1,337,1,-0.660152,negative,en
1,822,1,-0.998671,negative,en
1,156,1,-0.962786,negative,en
1,302,1,-0.991525,negative,en
1,164,1,-0.997889,negative,en
1,199,1,-0.971453,negative,en
1,777,1,-0.999346,negative,en
1,451,1,-0.998164,negative,en
1,237,1,-0.517645,negative,en
1,286,1,-0.998213,negative,en
1,2484,1,-0.774138,negative,en
1,750,1,-0.999055,negative,en
1,1198,1,-0.964882,negative,en
1,423,1,-0.63678,negative,en
1,379,1,-0.978151,negative,en
1,340,1,-0.988383,negative,en
1,680,1,0.781565,positive,en
1,205,1,-0.356127,negative,en
1,825,1,-0.602007,negative,en
1,429,1,-0.989036,negative,en
1,699,1,-0.998221,negative,en
1,436,1,-0.574725,negative,en
1,661,1,-0.999823,negative,en
1,1067,1,-0.973068,negative,en
1,96,1,-0.93718,negative,en
1,224,1,-0.987046,negative,en
1,464,1,-0.942301,negative,en
1,978,1,-0.993879,negative,en
1,1402,1,-0.993912,negative,en
1,1596,1,-0.99372,negative,en
1,510,1,-0.995243,negative,en
1,421,1,-0.993938,negative,en
1,1040,1,-0.365108,negative,en
1,1428,1,-0.492343,negative,en
1,1224,1,-0.878079,negative,en
1,1705,1,-0.711089,negative,en
1,564,1,-0.999824,negative,en
1,302,1,-0.936388,negative,en
1,170,1,-0.971743,negative,en
1,53,1,0,neutral,en
1,1096,1,-0.999578,negative,en
1,762,1,0.96819,positive,en
1,193,1,-0.976686,negative,en
1,537,1,-0.999504,negative,en
1,201,1,-0.994708,negative,en
1,546,1,-0.977086,negative,en
1,96,1,-0.983666,negative,en
1,929,1,-0.996895,negative,en
1,1242,1,-0.950561,negative,en
1,176,1,-0.838471,negative,en
1,666,1,-0.992824,negative,en
1,139,1,-0.931401,negative,en
1,639,1,-0.986064,negative,en
1,1908,1,-0.720888,negative,en
1,464,1,-0.995258,negative,en
1,404,1,-0.994065,negative,en
1,202,1,-0.947967,negative,en
1,434,1,-0.97499,negative,en
1,530,1,-0.981284,negative,en
1,329,1,-0.684024,negative,en
1,267,1,-0.882209,negative,en
1,686,1,-0.994067,negative,en
1,276,1,-0.987357,negative,en
1,229,1,-0.992109,negative,en
1,148,1,-0.985819,negative,en
1,843,1,-0.96494,negative,en
1,176,1,-0.925837,negative,en
1,573,1,-0.989759,negative,en
1,550,1,-0.988047,negative,en
1,243,1,-0.933704,negative,en
1,292,1,-0.99985,negative,en
1,439,1,-0.963041,negative,en
1,134,1,-0.986554,negative,en
1,68,1,-0.919987,negative,en
1,407,1,-0.977407,negative,en
1,122,1,-0.984095,negative,en
1,109,1,-0.94415,negative,en
1,288,1,-0.980249,negative,en
1,344,1,-0.820534,negative,en
1,654,1,-0.999494,negative,en
1,253,1,-0.989325,negative,en
1,115,1,-0.991157,negative,en
1,584,1,-0.992942,negative,en
1,380,1,-0.987805,negative,en
1,394,1,-0.999832,negative,en
1,235,1,-0.88422,negative,en
1,54,1,0.993099,positive,en
1,946,1,-0.889512,negative,en
1,1188,1,-0.553685,negative,en
1,349,1,-0.999156,negative,en
1,667,1,-0.771712,negative,en
1,265,1,-0.962875,negative,en
1,24,1,0,neutral,en
1,291,1,-0.944523,negative,en
1,457,1,-0.997416,negative,en
1,673,1,-0.976738,negative,en
1,453,1,-0.999999,negative,en
1,228,1,-0.990072,negative,en
1,78,1,-0.939562,negative,en
1,119,1,-0.982317,negative,en
1,594,1,-0.985744,negative,en
1,830,1,-0.940919,negative,en
1,501,1,-0.99882,negative,en
1,796,1,-0.960108,negative,en
1,174,1,-0.997425,negative,en
1,777,1,-0.848257,negative,en
1,766,1,-0.995317,negative,en
1,408,1,-0.993426,negative,en
1,752,1,-0.885623,negative,en
1,1221,1,-0.992262,negative,en
1,366,1,-0.996519,negative,en
1,416,1,0.547148,positive,en
1,205,1,-0.597242,negative,en
1,827,1,-0.999607,negative,en
1,646,1,-0.999045,negative,en
1,184,1,-0.99761,negative,en
1,907,1,-0.997411,negative,en
1,464,1,-0.99879,negative,en
1,555,1,-0.849802,negative,en
1,288,1,-0.980726,negative,en
1,179,1,-0.969265,negative,en
1,582,1,-0.999949,negative,en
1,141,1,-0.991442,negative,en
1,137,1,-0.986598,negative,en
1,266,1,-0.978719,negative,en
1,589,1,-0.974461,negative,en
1,305,1,-0.992326,negative,en
1,188,1,-0.893855,negative,en
1,533,1,-0.982563,negative,en
1,404,1,0.575298,positive,en
1,363,1,-0.895044,negative,en
1,120,1,-0.945537,negative,en
1,247,1,-0.999878,negative,en
1,105,1,0.842461,positive,en
1,121,1,-0.890099,negative,en
1,508,1,-0.998794,negative,en
1,369,1,-0.909166,negative,en
1,1393,1,-0.916495,negative,en
1,79,1,-0.97306,negative,en
1,401,1,-0.978885,negative,en
1,276,1,-0.997452,negative,en
1,316,1,-0.956416,negative,en
1,270,1,-0.908694,negative,en
1,214,1,-0.997653,negative,en
1,198,1,-0.972536,negative,en
1,1077,1,-0.99881,negative,en
1,341,1,-0.981137,negative,en
1,495,1,-0.999348,negative,en
1,137,1,-0.994135,negative,en
1,1398,1,-0.829376,negative,en
1,831,1,-0.99035,negative,en
1,80,1,-0.998206,negative,en
1,430,1,-0.961787,negative,en
1,332,1,-0.996514,negative,en
1,296,1,-0.999746,negative,en
1,792,1,-0.99138,negative,en
1,390,1,-0.999995,negative,en
1,406,1,0.98791,positive,en
1,581,1,-0.931662,negative,en
1,78,1,-0.990633,negative,en
1,361,1,-0.989869,negative,en
1,122,1,0.99323,positive,en
1,167,1,-0.978399,negative,en
1,320,1,-0.990115,negative,en
1,196,1,-0.95628,negative,en
1,1129,1,-0.943243,negative,en
1,1403,1,-0.999617,negative,en
1,465,1,-0.999852,negative,en
1,130,1,-0.560914,negative,en
1,529,1,-0.998002,negative,en
1,800,1,-0.999334,negative,en
1,219,1,-0.992742,negative,en
1,307,1,-0.999672,negative,en
1,592,1,-0.998012,negative,en
1,596,1,-0.979371,negative,en
1,936,1,-0.987455,negative,en
1,442,1,-0.999991,negative,en
1,276,1,-0.998379,negative,en
1,142,1,-0.991637,negative,en
1,155,1,-0.343334,negative,en
1,196,1,-0.992859,negative,en
1,272,1,-0.988472,negative,en
1,110,1,0.953175,positive,en
1,422,1,-0.990456,negative,en
1,107,1,-0.953772,negative,en
1,111,1,-0.944234,negative,en
1,159,1,-0.993173,negative,en
1,1574,1,-0.344161,negative,en
1,177,1,0.995983,positive,en
1,90,1,0.999834,positive,en
1,245,1,-0.960183,negative,en
1,709,1,-0.991945,negative,en
1,256,1,-0.999421,negative,en
1,75,1,-0.89998,negative,en
1,71,1,-0.976385,negative,en
1,376,1,-0.999238,negative,en
1,1551,1,-0.999876,negative,en
1,863,1,-0.973605,negative,en
1,838,1,-0.84741,negative,en
1,167,1,-0.988724,negative,en
1,118,1,-0.983998,negative,en
1,1060,1,-0.999745,negative,en
1,250,1,-0.399396,negative,en
1,1048,1,-0.710743,negative,en
1,601,1,0.324754,positive,en
1,318,1,-0.999283,negative,en
1,185,1,-0.994742,negative,en
1,258,1,-0.967512,negative,en
1,129,1,0.973466,positive,en
1,162,1,-0.704555,negative,en
1,878,1,-0.999372,negative,en
1,702,1,-0.992351,negative,en
1,278,1,-0.98991,negative,en
1,142,1,-0.938755,negative,en
1,259,1,-0.892759,negative,en
1,867,1,-0.961436,negative,en
1,82,1,-0.844041,negative,en
1,217,1,-0.977522,negative,en
1,357,1,-0.47778,negative,en
1,75,1,0.95866,positive,en
1,333,1,-0.907625,negative,en
1,218,1,-0.981405,negative,en
1,536,1,-0.895167,negative,en
1,341,1,-0.982396,negative,en
1,394,1,-0.99863,negative,en
1,219,1,-0.956941,negative,en
1,123,1,-0.971368,negative,en
1,111,1,-0.974592,negative,en
1,526,1,-0.997483,negative,en
1,391,1,-0.999922,negative,en
1,265,1,-0.986477,negative,en
1,260,1,-0.780254,negative,en
1,129,1,-0.997619,negative,en
1,197,1,-0.943206,negative,en
1,247,1,-0.567204,negative,en
1,172,1,-0.968122,negative,en
1,269,1,-0.996668,negative,en
1,99,1,0.802106,positive,en
1,181,1,-0.977496,negative,en
1,128,1,-0.985863,negative,en
1,611,1,-0.938728,negative,en
1,426,1,-0.99992,negative,en
1,778,1,-0.963991,negative,en
1,991,1,-0.904779,negative,en
1,533,1,-0.943024,negative,en
1,71,1,0.873126,positive,en
1,751,1,-0.986854,negative,en
1,163,1,-0.999,negative,en
1,48,1,-0.59754,negative,en
1,641,1,-0.999551,negative,en
1,148,1,-0.999282,negative,en
1,619,1,-0.925597,negative,en
1,220,1,-0.949336,negative,en
1,1264,1,-0.999887,negative,en
1,81,1,-0.98815,negative,en
1,446,1,-0.995737,negative,en
1,473,1,-0.995746,negative,en
1,122,1,-0.993599,negative,en
1,117,1,-0.998172,negative,en
1,414,1,-0.922778,negative,en
1,90,1,-0.941622,negative,en
