Polarity_result
{'neg': 0.0, 'neu': 0.206, 'pos': 0.794, 'compound': 0.8271}
{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}
{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}
{'neg': 0.37, 'neu': 0.63, 'pos': 0.0, 'compound': -0.7074}
{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.7391}
{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}
{'neg': 0.271, 'neu': 0.625, 'pos': 0.104, 'compound': -0.6124}
{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.5994}
{'neg': 0.714, 'neu': 0.286, 'pos': 0.0, 'compound': -0.3612}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.249, 'neu': 0.751, 'pos': 0.0, 'compound': -0.5116}
{'neg': 0.297, 'neu': 0.621, 'pos': 0.082, 'compound': -0.683}
{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8271}
{'neg': 0.421, 'neu': 0.579, 'pos': 0.0, 'compound': -0.8402}
{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}
{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.79}
{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}
{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}
{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.5267}
{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4215}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.5777}
{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.7293}
{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}
{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.9136}
{'neg': 0.175, 'neu': 0.735, 'pos': 0.089, 'compound': -0.3657}
{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}
{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6369}
{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.6956}
{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3182}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}
{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}
{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.5949}
{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.7506}
{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}
{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.5859}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.8481}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.5379}
{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.0772}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.2382}
{'neg': 0.192, 'neu': 0.481, 'pos': 0.327, 'compound': 0.2431}
{'neg': 0.487, 'neu': 0.513, 'pos': 0.0, 'compound': -0.5849}
{'neg': 0.0, 'neu': 0.458, 'pos': 0.542, 'compound': 0.807}
{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.7269}
{'neg': 0.194, 'neu': 0.613, 'pos': 0.193, 'compound': -0.0056}
{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6369}
{'neg': 0.122, 'neu': 0.745, 'pos': 0.133, 'compound': 0.0516}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.16, 'neu': 0.742, 'pos': 0.098, 'compound': -0.3818}
{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.8613}
{'neg': 0.211, 'neu': 0.68, 'pos': 0.109, 'compound': -0.3612}
{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}
{'neg': 0.494, 'neu': 0.506, 'pos': 0.0, 'compound': -0.5994}
{'neg': 0.0, 'neu': 0.333, 'pos': 0.667, 'compound': 0.7184}
{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4939}
{'neg': 0.074, 'neu': 0.469, 'pos': 0.458, 'compound': 0.8878}
{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0762}
{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.2732}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.445, 'neu': 0.555, 'pos': 0.0, 'compound': -0.3412}
{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4927}
{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.8074}
{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.7178}
{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}
{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.8225}
{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}
{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.5574}
{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.8316}
{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.6705}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}
{'neg': 0.141, 'neu': 0.468, 'pos': 0.392, 'compound': 0.6479}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.8173}
{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}
{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.373, 'neu': 0.241, 'pos': 0.386, 'compound': 0.0258}
{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}
{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.2382}
{'neg': 0.137, 'neu': 0.73, 'pos': 0.132, 'compound': -0.0314}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.7391}
{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.6124}
{'neg': 0.099, 'neu': 0.604, 'pos': 0.297, 'compound': 0.8481}
{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.2382}
{'neg': 0.385, 'neu': 0.435, 'pos': 0.18, 'compound': -0.5106}
{'neg': 0.327, 'neu': 0.565, 'pos': 0.108, 'compound': -0.7467}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.5574}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}
{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}
{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.4588}
{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}
{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.8334}
{'neg': 0.205, 'neu': 0.602, 'pos': 0.193, 'compound': -0.0258}
{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}
{'neg': 0.116, 'neu': 0.737, 'pos': 0.147, 'compound': 0.228}
{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.7171}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6072}
{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.5256}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.6757}
{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.5859}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4404}
{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.2732}
{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}
{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4215}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}
{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.7096}
{'neg': 0.054, 'neu': 0.588, 'pos': 0.358, 'compound': 0.8689}
{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.807}
{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}
{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.34}
{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.3724}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}
{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6369}
{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}
{'neg': 0.473, 'neu': 0.527, 'pos': 0.0, 'compound': -0.6696}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4767}
{'neg': 0.085, 'neu': 0.846, 'pos': 0.069, 'compound': -0.1027}
{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.5413}
{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.6472}
{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.8689}
{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.5334}
{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}
{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}
{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.6345}
{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}
{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.5709}
{'neg': 0.117, 'neu': 0.789, 'pos': 0.094, 'compound': -0.1531}
{'neg': 0.37, 'neu': 0.63, 'pos': 0.0, 'compound': -0.6269}
{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.34}
{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.5574}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.7184}
{'neg': 0.0, 'neu': 0.27, 'pos': 0.73, 'compound': 0.4019}
{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4201}
{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.6697}
{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}
{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}
{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}
{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.5563}
{'neg': 0.093, 'neu': 0.727, 'pos': 0.18, 'compound': 0.4627}
{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.252, 'neu': 0.503, 'pos': 0.245, 'compound': -0.021}
{'neg': 0.0, 'neu': 0.364, 'pos': 0.636, 'compound': 0.5413}
{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.2263}
{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.7003}
{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}
{'neg': 0.315, 'neu': 0.419, 'pos': 0.265, 'compound': -0.092}
{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}
{'neg': 0.0, 'neu': 0.353, 'pos': 0.647, 'compound': 0.6705}
{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4927}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.577, 'neu': 0.423, 'pos': 0.0, 'compound': -0.6249}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.1655}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.36, 'pos': 0.64, 'compound': 0.7964}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}
{'neg': 0.445, 'neu': 0.555, 'pos': 0.0, 'compound': -0.3412}
{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}
{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.1695}
{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}
{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.5423}
{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.5994}
{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.3818}
{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.7802}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.5859}
{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.5719}
{'neg': 0.107, 'neu': 0.624, 'pos': 0.269, 'compound': 0.5647}
{'neg': 0.0, 'neu': 0.437, 'pos': 0.563, 'compound': 0.5956}
{'neg': 0.202, 'neu': 0.69, 'pos': 0.108, 'compound': -0.2263}
{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.6249}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.7783}
{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.2411}
{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.6077}
{'neg': 0.323, 'neu': 0.462, 'pos': 0.215, 'compound': -0.2887}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.161, 'neu': 0.765, 'pos': 0.074, 'compound': -0.1193}
{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.1027}
{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.4207}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.254, 'neu': 0.299, 'pos': 0.448, 'compound': 0.3182}
{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.086, 'neu': 0.784, 'pos': 0.129, 'compound': 0.2732}
{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.659}
{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.3412}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4019}
{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}
{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}
{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.5574}
{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.23, 'neu': 0.77, 'pos': 0.0, 'compound': -0.2006}
{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}
{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.2023}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7089}
{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.6808}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.6115}
{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}
{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.3724}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.095, 'neu': 0.548, 'pos': 0.357, 'compound': 0.7408}
{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7269}
{'neg': 0.104, 'neu': 0.779, 'pos': 0.117, 'compound': 0.0541}
{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.7783}
{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}
{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6862}
{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.25}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.743}
{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}
{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}
{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}
{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.5859}
{'neg': 0.376, 'neu': 0.624, 'pos': 0.0, 'compound': -0.8637}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249}
{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.5209}
{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}
{'neg': 0.0, 'neu': 0.386, 'pos': 0.614, 'compound': 0.788}
{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.3182}
{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.7269}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7841}
{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.7003}
{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}
{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.4767}
{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3804}
{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}
{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}
{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.847}
{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.5777}
{'neg': 0.0, 'neu': 0.217, 'pos': 0.783, 'compound': 0.5574}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6249}
{'neg': 0.227, 'neu': 0.552, 'pos': 0.221, 'compound': -0.024}
{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.6486}
{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}
{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.7592}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.25}
{'neg': 0.238, 'neu': 0.639, 'pos': 0.123, 'compound': -0.457}
{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}
{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5859}
{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}
{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}
{'neg': 0.0, 'neu': 0.54, 'pos': 0.46, 'compound': 0.3724}
{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.7383}
{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}
{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.5106}
{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.652}
{'neg': 0.0, 'neu': 0.546, 'pos': 0.454, 'compound': 0.8738}
{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}
{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.4767}
